Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;189;-;-;189;-;-
Wählende;119;63,0 %;-;119;63,0 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;119;100,0 %;-;119;100,0 %;-
SPD;42;35,3 %;-;35;29,4 %;-
AfD;51;42,9 %;-;46;38,7 %;-
CDU;16;13,4 %;-;15;12,6 %;-
GRÜNE/B 90;1;0,8 %;-;1;0,8 %;-
DIE LINKE;2;1,7 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;6;5,0 %;-;3;2,5 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;11;9,2 %;-
III. Weg;-;-;-;1;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,7 %;-
WU;-;-;-;2;1,7 %;-
EB Hoffmann;0;0,0 %;-;-;-;-
