Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.088;-;-;1.088;-;-
Wählende;419;38,5 %;-;419.0;38,5 %;-
Ungültige Stimmen;10;2,4 %;-;5.0;1,2 %;-
Gültige Stimmen;409;97,6 %;-;414.0;98,8 %;-
SPD;136;33,3 %;-;127.0;30,7 %;-
AfD;182;44,5 %;-;150.0;36,2 %;-
CDU;32;7,8 %;-;25.0;6,0 %;-
GRÜNE/B 90;7;1,7 %;-;7.0;1,7 %;-
DIE LINKE;23;5,6 %;-;16.0;3,9 %;-
BVB / FREIE WÄHLER;25;6,1 %;-;11.0;2,7 %;-
FDP;3;0,7 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;11.0;2,7 %;-
Plus;-;-;-;3.0;0,7 %;-
BSW;-;-;-;55.0;13,3 %;-
III. Weg;-;-;-;4.0;1,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;1;0,2 %;-;3.0;0,7 %;-
WU;-;-;-;1.0;0,2 %;-
