Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;625;-;-;625;-;-
Wählende;318;50,9 %;-;318;50,9 %;-
Ungültige Stimmen;4;1,3 %;-;4;1,3 %;-
Gültige Stimmen;314;98,7 %;-;314;98,7 %;-
SPD;74;23,6 %;-;80;25,5 %;-
AfD;139;44,3 %;-;135;43,0 %;-
CDU;82;26,1 %;-;55;17,5 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,3 %;-
DIE LINKE;7;2,2 %;-;5;1,6 %;-
BVB / FREIE WÄHLER;6;1,9 %;-;3;1,0 %;-
FDP;3;1,0 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;4;1,3 %;-
Plus;1;0,3 %;-;0;0,0 %;-
BSW;-;-;-;25;8,0 %;-
III. Weg;2;0,6 %;-;2;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
EB Mießner;0;0,0 %;-;-;-;-
