Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;11.895;-;-;11.895;-;-
Wählende;7.965;67,0 %;+154;7.965;67,0 %;+154
Ungültige Stimmen;106;1,3 %;+02;66;0,8 %;-01
Gültige Stimmen;7.859;98,7 %;-02;7.899;99,2 %;+01
SPD;1.881;23,9 %;+02;2.024;25,6 %;-11
AfD;2.963;37,7 %;+128;2.900;36,7 %;+107
CDU;2.277;29,0 %;+30;1.403;17,8 %;-22
GRÜNE/B 90;76;1,0 %;-56;118;1,5 %;-51
DIE LINKE;272;3,5 %;-88;200;2,5 %;-93
BVB / FREIE WÄHLER;219;2,8 %;-19;109;1,4 %;-23
FDP;33;0,4 %;-15;20;0,3 %;-19
Tierschutzpartei;-;-;-;125;1,6 %;-02
Plus;52;0,7 %;+07;44;0,6 %;-07
BSW;-;-;-;889;11,3 %;+113
III. Weg;33;0,4 %;+04;31;0,4 %;+04
DKP;-;-;-;1;0,0 %;+00
DLW;-;-;-;28;0,4 %;+04
WU;-;-;-;7;0,1 %;+01
EB Mießner;53;0,7 %;+07;-;-;-
