Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;529;-;-;529;-;-
Wählende;359;67,9 %;+44;359;67,9 %;+44
Ungültige Stimmen;4;1,1 %;-09;8;2,2 %;+05
Gültige Stimmen;355;98,9 %;+09;351;97,8 %;-05
SPD;116;32,7 %;+06;102;29,1 %;+00
AfD;140;39,4 %;+168;119;33,9 %;+110
CDU;76;21,4 %;-30;52;14,8 %;-89
GRÜNE/B 90;6;1,7 %;-07;6;1,7 %;-12
DIE LINKE;-;-;-91;7;2,0 %;-65
BVB / FREIE WÄHLER;13;3,7 %;-40;0;0,0 %;-73
FDP;4;1,1 %;-06;3;0,9 %;-21
Tierschutzpartei;-;-;-;8;2,3 %;+02
Plus;-;-;-;0;0,0 %;-03
BSW;-;-;-;51;14,5 %;+145
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;1;0,3 %;+03
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,3 %;+03
