Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;124;-;-;124;-;-
Wählende;86;69,4 %;+276;86;69,4 %;+276
Ungültige Stimmen;2;2,3 %;+11;2;2,3 %;+12
Gültige Stimmen;84;97,7 %;-11;84;97,7 %;-12
SPD;26;31,0 %;+78;23;27,4 %;+16
AfD;38;45,2 %;+100;35;41,7 %;+55
CDU;9;10,7 %;-08;4;4,8 %;-69
GRÜNE/B 90;1;1,2 %;-41;0;0,0 %;-58
DIE LINKE;1;1,2 %;-145;3;3,6 %;-72
BVB / FREIE WÄHLER;8;9,5 %;+42;2;2,4 %;-13
FDP;1;1,2 %;-26;0;0,0 %;-41
Tierschutzpartei;-;-;-;1;1,2 %;-03
Plus;-;-;-;0;0,0 %;-06
BSW;-;-;-;15;17,9 %;+179
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;1,2 %;+12
WU;-;-;-;0;0,0 %;00
