Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;149;-;-;149;-;-
Wählende;90;60,4 %;-;90;60,4 %;-
Ungültige Stimmen;2;2,2 %;-;1;1,1 %;-
Gültige Stimmen;88;97,8 %;-;89;98,9 %;-
SPD;25;28,4 %;-;22;24,7 %;-
AfD;38;43,2 %;-;30;33,7 %;-
CDU;11;12,5 %;-;8;9,0 %;-
GRÜNE/B 90;1;1,1 %;-;0;0,0 %;-
DIE LINKE;7;8,0 %;-;6;6,7 %;-
BVB / FREIE WÄHLER;3;3,4 %;-;3;3,4 %;-
FDP;1;1,1 %;-;1;1,1 %;-
Tierschutzpartei;2;2,3 %;-;2;2,2 %;-
Plus;-;-;-;1;1,1 %;-
BSW;-;-;-;15;16,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,1 %;-
WU;-;-;-;0;0,0 %;-
