Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.275;-;-;1.275;-;-
Wählende;843;66,1 %;+56;843;66,1 %;+56
Ungültige Stimmen;14;1,7 %;-05;13;1,5 %;-01
Gültige Stimmen;829;98,3 %;+05;830;98,5 %;+01
SPD;267;32,2 %;+41;184;22,2 %;+17
AfD;411;49,6 %;+66;398;48,0 %;+48
CDU;63;7,6 %;-16;57;6,9 %;-40
GRÜNE/B 90;4;0,5 %;-40;9;1,1 %;-52
DIE LINKE;20;2,4 %;-57;16;1,9 %;-73
BVB / FREIE WÄHLER;36;4,3 %;+17;16;1,9 %;-07
FDP;4;0,5 %;-30;5;0,6 %;-34
Tierschutzpartei;-;-;-;18;2,2 %;+05
Plus;-;-;-10;2;0,2 %;-12
BSW;-;-;-;113;13,6 %;+136
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;2;0,2 %;+02
DLW;-;-;-;8;1,0 %;+10
WU;-;-;-;2;0,2 %;+02
Die PARTEI;24;2,9 %;+29;-;-;-
