Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;174;-;-;174;-;-
Wählende;96;55,2 %;-;96;55,2 %;-
Ungültige Stimmen;3;3,1 %;-;1;1,0 %;-
Gültige Stimmen;93;96,9 %;-;95;99,0 %;-
SPD;27;29,0 %;-;35;36,8 %;-
AfD;37;39,8 %;-;30;31,6 %;-
CDU;20;21,5 %;-;9;9,5 %;-
GRÜNE/B 90;2;2,2 %;-;1;1,1 %;-
DIE LINKE;-;-;-;1;1,1 %;-
BVB / FREIE WÄHLER;6;6,5 %;-;4;4,2 %;-
FDP;1;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,1 %;-
WU;-;-;-;0;0,0 %;-
