Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;713;-;-;713;-;-
Wählende;285;40,0 %;-;285;40,0 %;-
Ungültige Stimmen;6;2,1 %;-;4;1,4 %;-
Gültige Stimmen;279;97,9 %;-;281;98,6 %;-
SPD;116;41,6 %;-;96;34,2 %;-
AfD;135;48,4 %;-;131;46,6 %;-
CDU;8;2,9 %;-;11;3,9 %;-
GRÜNE/B 90;2;0,7 %;-;2;0,7 %;-
DIE LINKE;6;2,2 %;-;5;1,8 %;-
BVB / FREIE WÄHLER;5;1,8 %;-;1;0,4 %;-
FDP;3;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;6;2,1 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;28;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
Die PARTEI;4;1,4 %;-;-;-;-
