Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;293;-;-;293;-;-
Wählende;185;63,1 %;+85;185;63,1 %;+85
Ungültige Stimmen;4;2,2 %;+04;3;1,6 %;+01
Gültige Stimmen;181;97,8 %;-04;182;98,4 %;-01
SPD;33;18,2 %;-40;27;14,8 %;-72
AfD;116;64,1 %;+209;101;55,5 %;+122
CDU;14;7,7 %;-66;10;5,5 %;-76
GRÜNE/B 90;0;0,0 %;-24;0;0,0 %;-35
DIE LINKE;8;4,4 %;-54;3;1,6 %;-53
BVB / FREIE WÄHLER;8;4,4 %;+11;4;2,2 %;-08
FDP;2;1,1 %;-29;2;1,1 %;-47
Tierschutzpartei;-;-;-;3;1,6 %;+01
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;31;17,0 %;+170
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,5 %;+05
EB Hoffmann;0;0,0 %;-07;-;-;-
