Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;163;-;-;163;-;-
Wählende;118;72,4 %;-;118;72,4 %;-
Ungültige Stimmen;4;3,4 %;-;3;2,5 %;-
Gültige Stimmen;114;96,6 %;-;115;97,5 %;-
SPD;26;22,8 %;-;25;21,7 %;-
AfD;55;48,2 %;-;47;40,9 %;-
CDU;10;8,8 %;-;8;7,0 %;-
GRÜNE/B 90;1;0,9 %;-;1;0,9 %;-
DIE LINKE;5;4,4 %;-;2;1,7 %;-
BVB / FREIE WÄHLER;15;13,2 %;-;6;5,2 %;-
FDP;2;1,8 %;-;3;2,6 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;0,9 %;-
BSW;-;-;-;22;19,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
