Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.265;-;-;1.265;-;-
Wählende;638;50,4 %;+35;638.0;50,4 %;+35
Ungültige Stimmen;5;0,8 %;-14;2.0;0,3 %;-13
Gültige Stimmen;633;99,2 %;+14;636.0;99,7 %;+13
SPD;172;27,2 %;-02;172.0;27,0 %;-20
AfD;274;43,3 %;+183;251.0;39,5 %;+123
CDU;62;9,8 %;-115;48.0;7,5 %;-110
GRÜNE/B 90;4;0,6 %;-39;5.0;0,8 %;-39
DIE LINKE;20;3,2 %;-44;8.0;1,3 %;-54
BVB / FREIE WÄHLER;89;14,1 %;+33;22.0;3,5 %;-44
FDP;12;1,9 %;-16;5.0;0,8 %;-27
Tierschutzpartei;-;-;-;12.0;1,9 %;+06
Plus;-;-;-;3.0;0,5 %;-04
BSW;-;-;-;103.0;16,2 %;+162
III. Weg;-;-;-;1.0;0,2 %;+02
DKP;-;-;-;1.0;0,2 %;+02
DLW;-;-;-;1.0;0,2 %;+02
WU;-;-;-;4.0;0,6 %;+06
