Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;94;-;-;94;-;-
Wählende;74;78,7 %;-;74;78,7 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;74;100,0 %;-;74;100,0 %;-
SPD;25;33,8 %;-;27;36,5 %;-
AfD;16;21,6 %;-;15;20,3 %;-
CDU;21;28,4 %;-;19;25,7 %;-
GRÜNE/B 90;4;5,4 %;-;0;0,0 %;-
DIE LINKE;4;5,4 %;-;3;4,1 %;-
BVB / FREIE WÄHLER;4;5,4 %;-;1;1,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;6;8,1 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,4 %;-
WU;-;-;-;0;0,0 %;-
