Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.781;-;-;1.781;-;-
Wählende;797;44,8 %;+59;797.0;44,8 %;+59
Ungültige Stimmen;13;1,6 %;+02;10.0;1,3 %;+07
Gültige Stimmen;784;98,4 %;-02;787.0;98,7 %;-07
SPD;231;29,5 %;-16;205.0;26,0 %;-74
AfD;310;39,5 %;+201;279.0;35,5 %;+146
CDU;130;16,6 %;-39;107.0;13,6 %;-40
GRÜNE/B 90;7;0,9 %;-40;12.0;1,5 %;-37
DIE LINKE;51;6,5 %;-55;31.0;3,9 %;-59
BVB / FREIE WÄHLER;46;5,9 %;-33;19.0;2,4 %;-40
FDP;2;0,3 %;-27;3.0;0,4 %;-24
Tierschutzpartei;-;-;-;11.0;1,4 %;-07
Plus;-;-;-;3.0;0,4 %;-13
BSW;-;-;-;103.0;13,1 %;+131
III. Weg;7;0,9 %;+09;7.0;0,9 %;+09
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;5.0;0,6 %;+06
WU;-;-;-;1.0;0,1 %;+01
