Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;959;-;-;959;-;-
Wählende;638;66,5 %;+40;638;66,5 %;+40
Ungültige Stimmen;16;2,5 %;+14;11;1,7 %;+06
Gültige Stimmen;622;97,5 %;-14;627;98,3 %;-06
SPD;222;35,7 %;+62;154;24,6 %;+13
AfD;301;48,4 %;+137;281;44,8 %;+92
CDU;51;8,2 %;-57;49;7,8 %;-76
GRÜNE/B 90;1;0,2 %;-32;8;1,3 %;-32
DIE LINKE;8;1,3 %;-57;8;1,3 %;-69
BVB / FREIE WÄHLER;33;5,3 %;-02;12;1,9 %;-22
FDP;2;0,3 %;-50;3;0,5 %;-57
Tierschutzpartei;-;-;-;7;1,1 %;-07
Plus;-;-;-08;0;0,0 %;-07
BSW;-;-;-;99;15,8 %;+158
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,3 %;+03
WU;-;-;-;3;0,5 %;+05
Die PARTEI;4;0,6 %;+06;-;-;-
