Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;905;-;-;905;-;-
Wählende;485;53,6 %;+13;485;53,6 %;+13
Ungültige Stimmen;7;1,4 %;-06;4;0,8 %;-15
Gültige Stimmen;478;98,6 %;+06;481;99,2 %;+15
SPD;147;30,8 %;+04;90;18,7 %;-145
AfD;224;46,9 %;+181;207;43,0 %;+170
CDU;44;9,2 %;+01;32;6,7 %;-13
GRÜNE/B 90;6;1,3 %;-46;23;4,8 %;-25
DIE LINKE;20;4,2 %;-147;14;2,9 %;-118
BVB / FREIE WÄHLER;31;6,5 %;+06;10;2,1 %;-17
FDP;6;1,3 %;+01;6;1,2 %;-16
Tierschutzpartei;-;-;-;11;2,3 %;-10
Plus;-;-;-;3;0,6 %;-03
BSW;-;-;-;79;16,4 %;+164
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,6 %;+06
WU;-;-;-;3;0,6 %;+06
