Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;846;-;-;846;-;-
Wählende;406;48,0 %;-;406;48,0 %;-
Ungültige Stimmen;4;1,0 %;-;5;1,2 %;-
Gültige Stimmen;402;99,0 %;-;401;98,8 %;-
SPD;129;32,1 %;-;125;31,2 %;-
AfD;141;35,1 %;-;132;32,9 %;-
CDU;48;11,9 %;-;38;9,5 %;-
GRÜNE/B 90;7;1,7 %;-;13;3,2 %;-
DIE LINKE;48;11,9 %;-;29;7,2 %;-
BVB / FREIE WÄHLER;23;5,7 %;-;6;1,5 %;-
FDP;6;1,5 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;6;1,5 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;43;10,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;2;0,5 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;0;0,0 %;-;-;-;-
