Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;187;-;-;187;-;-
Wählende;111;59,4 %;-;111;59,4 %;-
Ungültige Stimmen;3;2,7 %;-;4;3,6 %;-
Gültige Stimmen;108;97,3 %;-;107;96,4 %;-
SPD;25;23,1 %;-;19;17,8 %;-
AfD;51;47,2 %;-;49;45,8 %;-
CDU;11;10,2 %;-;6;5,6 %;-
GRÜNE/B 90;2;1,9 %;-;3;2,8 %;-
DIE LINKE;6;5,6 %;-;3;2,8 %;-
BVB / FREIE WÄHLER;12;11,1 %;-;4;3,7 %;-
FDP;1;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;22;20,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,9 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
