Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;993;-;-;993;-;-
Wählende;495;49,8 %;-;495;49,8 %;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;492;99,4 %;-;493;99,6 %;-
SPD;164;33,3 %;-;143;29,0 %;-
AfD;194;39,4 %;-;177;35,9 %;-
CDU;79;16,1 %;-;63;12,8 %;-
GRÜNE/B 90;6;1,2 %;-;15;3,0 %;-
DIE LINKE;5;1,0 %;-;6;1,2 %;-
BVB / FREIE WÄHLER;33;6,7 %;-;13;2,6 %;-
FDP;7;1,4 %;-;6;1,2 %;-
Tierschutzpartei;-;-;-;12;2,4 %;-
Plus;-;-;-;7;1,4 %;-
BSW;-;-;-;45;9,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;0,8 %;-;3;0,6 %;-
WU;-;-;-;3;0,6 %;-
