Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;407;-;-;407;-;-
Wählende;274;67,3 %;+60;274;67,3 %;+60
Ungültige Stimmen;7;2,6 %;-03;3;1,1 %;-13
Gültige Stimmen;267;97,4 %;+03;271;98,9 %;+13
SPD;87;32,6 %;+38;77;28,4 %;+06
AfD;121;45,3 %;+116;111;41,0 %;+65
CDU;32;12,0 %;-26;21;7,7 %;-47
GRÜNE/B 90;1;0,4 %;-25;6;2,2 %;-24
DIE LINKE;9;3,4 %;-79;3;1,1 %;-97
BVB / FREIE WÄHLER;15;5,6 %;-15;6;2,2 %;-28
FDP;2;0,7 %;-09;1;0,4 %;-21
Tierschutzpartei;-;-;-;3;1,1 %;+03
Plus;-;-;-;3;1,1 %;+03
BSW;-;-;-;35;12,9 %;+129
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,4 %;+04
WU;-;-;-;4;1,5 %;+15
