Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;22.007;-;-;22.007;-;-
Wählende;17.350;78,8 %;+99;17.35;78,8 %;+99
Ungültige Stimmen;192;1,1 %;+02;97.0;0,6 %;-02
Gültige Stimmen;17.158;98,9 %;-02;17.253;99,4 %;+02
SPD;6.460;37,7 %;+129;6.104;35,4 %;+108
AfD;3.825;22,3 %;+48;3.489;20,2 %;+32
CDU;3.902;22,7 %;+22;2.994;17,4 %;-06
GRÜNE/B 90;1.012;5,9 %;-132;1.198;6,9 %;-119
DIE LINKE;591;3,4 %;-48;372.0;2,2 %;-67
BVB / FREIE WÄHLER;695;4,1 %;+05;240.0;1,4 %;-12
FDP;284;1,7 %;-17;233.0;1,4 %;-30
Tierschutzpartei;-;-;-;400.0;2,3 %;-17
Plus;389;2,3 %;+13;234.0;1,4 %;-01
BSW;-;-;-;1.877;10,9 %;+109
III. Weg;-;-;-;6.0;0,0 %;+00
DKP;-;-;-;10.0;0,1 %;+01
DLW;-;-;-;36.0;0,2 %;+02
WU;-;-;-;60.0;0,3 %;+03
