Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;864;-;-;864;-;-
Wählende;587;67,9 %;+65;587;67,9 %;+65
Ungültige Stimmen;17;2,9 %;+14;11;1,9 %;+06
Gültige Stimmen;570;97,1 %;-14;576;98,1 %;-06
SPD;189;33,2 %;-10;168;29,2 %;-66
AfD;185;32,5 %;+126;177;30,7 %;+114
CDU;131;23,0 %;+52;89;15,5 %;-44
GRÜNE/B 90;7;1,2 %;-143;16;2,8 %;-40
DIE LINKE;16;2,8 %;-19;9;1,6 %;-27
BVB / FREIE WÄHLER;38;6,7 %;+07;13;2,3 %;-37
FDP;4;0,7 %;-12;3;0,5 %;-27
Tierschutzpartei;-;-;-;12;2,1 %;-11
Plus;-;-;-;7;1,2 %;-01
BSW;-;-;-;72;12,5 %;+125
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,2 %;+02
DLW;-;-;-;8;1,4 %;+14
WU;-;-;-;1;0,2 %;+02
