Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.238;-;-;1.238;-;-
Wählende;624;50,4 %;-;624.0;50,4 %;-
Ungültige Stimmen;5;0,8 %;-;4.0;0,6 %;-
Gültige Stimmen;619;99,2 %;-;620.0;99,4 %;-
SPD;230;37,2 %;-;199.0;32,1 %;-
AfD;227;36,7 %;-;211.0;34,0 %;-
CDU;80;12,9 %;-;73.0;11,8 %;-
GRÜNE/B 90;17;2,7 %;-;30.0;4,8 %;-
DIE LINKE;32;5,2 %;-;18.0;2,9 %;-
BVB / FREIE WÄHLER;25;4,0 %;-;6.0;1,0 %;-
FDP;2;0,3 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;9.0;1,5 %;-
Plus;6;1,0 %;-;3.0;0,5 %;-
BSW;-;-;-;69.0;11,1 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
