Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.149;-;-;1.149;-;-
Wählende;575;50,0 %;-;575;50,0 %;-
Ungültige Stimmen;6;1,0 %;-;3;0,5 %;-
Gültige Stimmen;569;99,0 %;-;572;99,5 %;-
SPD;156;27,4 %;-;154;26,9 %;-
AfD;233;40,9 %;-;233;40,7 %;-
CDU;56;9,8 %;-;58;10,1 %;-
GRÜNE/B 90;4;0,7 %;-;9;1,6 %;-
DIE LINKE;6;1,1 %;-;7;1,2 %;-
BVB / FREIE WÄHLER;101;17,8 %;-;23;4,0 %;-
FDP;6;1,1 %;-;3;0,5 %;-
Tierschutzpartei;-;-;-;17;3,0 %;-
Plus;-;-;-;4;0,7 %;-
BSW;-;-;-;62;10,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;2;0,4 %;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Schamberger;5;0,9 %;-;-;-;-
