Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;49.168;-;-;49.168;-;-
Wählende;35.033;71,3 %;+120;35.033;71,3 %;+120
Ungültige Stimmen;437;1,2 %;-04;311.0;0,9 %;-07
Gültige Stimmen;34.596;98,8 %;+04;34.722;99,1 %;+07
SPD;12.487;36,1 %;+108;11.409;32,9 %;+62
AfD;11.830;34,2 %;+93;10.664;30,7 %;+63
CDU;5.387;15,6 %;-06;4.29;12,4 %;-31
GRÜNE/B 90;919;2,7 %;-91;1.307;3,8 %;-72
DIE LINKE;1.362;3,9 %;-64;812.0;2,3 %;-68
BVB / FREIE WÄHLER;1.705;4,9 %;-28;620.0;1,8 %;-30
FDP;445;1,3 %;-25;296.0;0,9 %;-30
Tierschutzpartei;-;-;-;737.0;2,1 %;-10
Plus;-;-;-;269.0;0,8 %;-05
BSW;-;-;-;3.969;11,4 %;+114
III. Weg;-;-;-;38.0;0,1 %;+01
DKP;-;-;-;13.0;0,0 %;+00
DLW;461;1,3 %;+13;229.0;0,7 %;+07
WU;-;-;-;69.0;0,2 %;+02
