Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;401;-;-;401;-;-
Wählende;219;54,6 %;+102;219;54,6 %;+102
Ungültige Stimmen;4;1,8 %;-02;3;1,4 %;-02
Gültige Stimmen;215;98,2 %;+02;216;98,6 %;+02
SPD;80;37,2 %;-71;66;30,6 %;-99
AfD;104;48,4 %;+234;94;43,5 %;+171
CDU;13;6,0 %;-65;9;4,2 %;-88
GRÜNE/B 90;1;0,5 %;-32;1;0,5 %;-37
DIE LINKE;6;2,8 %;-40;2;0,9 %;-68
BVB / FREIE WÄHLER;6;2,8 %;-35;6;2,8 %;-14
FDP;1;0,5 %;-11;0;0,0 %;-10
Tierschutzpartei;-;-;-;6;2,8 %;+02
Plus;1;0,5 %;+05;0;0,0 %;-05
BSW;-;-;-;30;13,9 %;+139
III. Weg;1;0,5 %;+05;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,9 %;+09
WU;-;-;-;0;0,0 %;00
EB Mießner;2;0,9 %;+09;-;-;-
