Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;857;-;-;857;-;-
Wählende;451;52,6 %;+141;451;52,6 %;+141
Ungültige Stimmen;7;1,6 %;+04;6;1,3 %;+02
Gültige Stimmen;444;98,4 %;-04;445;98,7 %;-02
SPD;125;28,2 %;-09;123;27,6 %;+05
AfD;219;49,3 %;+140;195;43,8 %;+89
CDU;50;11,3 %;+05;37;8,3 %;-34
GRÜNE/B 90;5;1,1 %;-47;4;0,9 %;-45
DIE LINKE;20;4,5 %;-37;14;3,1 %;-62
BVB / FREIE WÄHLER;23;5,2 %;-11;6;1,3 %;-41
FDP;2;0,5 %;-31;1;0,2 %;-31
Tierschutzpartei;-;-;-;5;1,1 %;-08
Plus;-;-;-;0;0,0 %;-09
BSW;-;-;-;59;13,3 %;+133
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;0;0,0 %;00
