Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.185;-;-;1.185;-;-
Wählende;495;41,8 %;-;495.0;41,8 %;-
Ungültige Stimmen;7;1,4 %;-;2.0;0,4 %;-
Gültige Stimmen;488;98,6 %;-;493.0;99,6 %;-
SPD;160;32,8 %;-;142.0;28,8 %;-
AfD;219;44,9 %;-;205.0;41,6 %;-
CDU;41;8,4 %;-;39.0;7,9 %;-
GRÜNE/B 90;1;0,2 %;-;6.0;1,2 %;-
DIE LINKE;16;3,3 %;-;10.0;2,0 %;-
BVB / FREIE WÄHLER;28;5,7 %;-;9.0;1,8 %;-
FDP;4;0,8 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;5.0;1,0 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;67.0;13,6 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;19;3,9 %;-;6.0;1,2 %;-
WU;-;-;-;1.0;0,2 %;-
