Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;571;-;-;571;-;-
Wählende;385;67,4 %;+115;385;67,4 %;+115
Ungültige Stimmen;4;1,0 %;+08;2;0,5 %;-01
Gültige Stimmen;381;99,0 %;-08;383;99,5 %;+01
SPD;163;42,8 %;-15;127;33,2 %;-08
AfD;137;36,0 %;+150;129;33,7 %;+109
CDU;45;11,8 %;-28;38;9,9 %;-54
GRÜNE/B 90;4;1,0 %;-35;15;3,9 %;-27
DIE LINKE;8;2,1 %;-71;6;1,6 %;-82
BVB / FREIE WÄHLER;12;3,1 %;-20;5;1,3 %;-24
FDP;5;1,3 %;+02;1;0,3 %;-35
Tierschutzpartei;-;-;-;5;1,3 %;-10
Plus;2;0,5 %;+05;0;0,0 %;-17
BSW;-;-;-;56;14,6 %;+146
III. Weg;1;0,3 %;+03;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Mießner;4;1,0 %;+10;-;-;-
