Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;804;-;-;804;-;-
Wählende;470;58,5 %;+39;470;58,5 %;+39
Ungültige Stimmen;11;2,3 %;+01;6;1,3 %;-03
Gültige Stimmen;459;97,7 %;-01;464;98,7 %;+03
SPD;130;28,3 %;-02;117;25,2 %;-62
AfD;234;51,0 %;+230;206;44,4 %;+161
CDU;38;8,3 %;-128;36;7,8 %;-98
GRÜNE/B 90;4;0,9 %;-54;11;2,4 %;-34
DIE LINKE;11;2,4 %;-52;4;0,9 %;-54
BVB / FREIE WÄHLER;17;3,7 %;-08;15;3,2 %;-03
FDP;4;0,9 %;-32;2;0,4 %;-38
Tierschutzpartei;-;-;-;6;1,3 %;-05
Plus;3;0,7 %;+07;2;0,4 %;-02
BSW;-;-;-;41;8,8 %;+88
III. Weg;-;-;-;4;0,9 %;+09
DKP;-;-;-;0;0,0 %;00
DLW;18;3,9 %;+39;18;3,9 %;+39
WU;-;-;-;2;0,4 %;+04
