Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;188;-;-;188;-;-
Wählende;92;48,9 %;-;92;48,9 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;92;100,0 %;-;92;100,0 %;-
SPD;33;35,9 %;-;26;28,3 %;-
AfD;34;37,0 %;-;32;34,8 %;-
CDU;10;10,9 %;-;7;7,6 %;-
GRÜNE/B 90;4;4,3 %;-;7;7,6 %;-
DIE LINKE;7;7,6 %;-;3;3,3 %;-
BVB / FREIE WÄHLER;3;3,3 %;-;1;1,1 %;-
FDP;1;1,1 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;2;2,2 %;-
BSW;-;-;-;13;14,1 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
