Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;548;-;-;548;-;-
Wählende;338;61,7 %;+50;338;61,7 %;+50
Ungültige Stimmen;5;1,5 %;+08;5;1,5 %;+08
Gültige Stimmen;333;98,5 %;-08;333;98,5 %;-08
SPD;119;35,7 %;+89;96;28,8 %;+10
AfD;134;40,2 %;+89;127;38,1 %;+65
CDU;44;13,2 %;-66;41;12,3 %;-43
GRÜNE/B 90;2;0,6 %;-42;7;2,1 %;-30
DIE LINKE;11;3,3 %;-31;10;3,0 %;-24
BVB / FREIE WÄHLER;11;3,3 %;-37;10;3,0 %;-18
FDP;3;0,9 %;-29;2;0,6 %;-42
Tierschutzpartei;-;-;-;3;0,9 %;-13
Plus;2;0,6 %;+06;2;0,6 %;-07
BSW;-;-;-;27;8,1 %;+81
III. Weg;-;-;-;4;1,2 %;+12
DKP;-;-;-;0;0,0 %;00
DLW;7;2,1 %;+21;3;0,9 %;+09
WU;-;-;-;1;0,3 %;+03
