Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;427;-;-;427;-;-
Ungültige Stimmen;6;1,4 %;-08;2;0,5 %;-17
Gültige Stimmen;421;98,6 %;+08;425;99,5 %;+17
SPD;124;29,5 %;+90;117;27,5 %;-04
AfD;118;28,0 %;+146;90;21,2 %;+63
CDU;103;24,5 %;+03;83;19,5 %;-20
GRÜNE/B 90;15;3,6 %;-165;29;6,8 %;-84
DIE LINKE;23;5,5 %;-72;7;1,6 %;-76
BVB / FREIE WÄHLER;36;8,6 %;+22;10;2,4 %;-25
FDP;2;0,5 %;-25;1;0,2 %;-20
Tierschutzpartei;-;-;-;4;0,9 %;-24
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;75;17,6 %;+176
III. Weg;0;0,0 %;00;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;6;1,4 %;+14
WU;-;-;-;2;0,5 %;+05
