Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.356;-;-;1.356;-;-
Wählende;668;49,3 %;+73;668.0;49,3 %;+73
Ungültige Stimmen;10;1,5 %;+01;7.0;1,0 %;+00
Gültige Stimmen;658;98,5 %;-01;661.0;99,0 %;-00
SPD;181;27,5 %;+56;157.0;23,8 %;+15
AfD;310;47,1 %;+140;297.0;44,9 %;+111
CDU;86;13,1 %;-07;71.0;10,7 %;-30
GRÜNE/B 90;4;0,6 %;-36;4.0;0,6 %;-48
DIE LINKE;33;5,0 %;-148;21.0;3,2 %;-97
BVB / FREIE WÄHLER;24;3,6 %;-11;9.0;1,4 %;-23
FDP;9;1,4 %;-11;6.0;0,9 %;-40
Tierschutzpartei;-;-;-;16.0;2,4 %;+03
Plus;-;-;-;1.0;0,2 %;-11
BSW;-;-;-;70.0;10,6 %;+106
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;11;1,7 %;+17;8.0;1,2 %;+12
WU;-;-;-;1.0;0,2 %;+02
