Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.673;-;-;2.673;-;-
Wählende;1.920;71,8 %;+120;1.92;71,8 %;+120
Ungültige Stimmen;38;2,0 %;+01;18.0;0,9 %;-08
Gültige Stimmen;1.882;98,0 %;-01;1.902;99,1 %;+08
SPD;587;31,2 %;+166;544.0;28,6 %;+66
AfD;598;31,8 %;+85;530.0;27,9 %;+28
CDU;322;17,1 %;+10;226.0;11,9 %;-48
GRÜNE/B 90;72;3,8 %;-222;71.0;3,7 %;-104
DIE LINKE;109;5,8 %;-60;68.0;3,6 %;-76
BVB / FREIE WÄHLER;98;5,2 %;+07;22.0;1,2 %;-23
FDP;17;0,9 %;-09;7.0;0,4 %;-26
Tierschutzpartei;79;4,2 %;+42;42.0;2,2 %;-01
Plus;-;-;-12;9.0;0,5 %;-15
BSW;-;-;-;372.0;19,6 %;+196
III. Weg;-;-;-;2.0;0,1 %;+01
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;6.0;0,3 %;+03
WU;-;-;-;2.0;0,1 %;+01
