Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;271;-;-;271;-;-
Wählende;182;67,2 %;-;182;67,2 %;-
Ungültige Stimmen;20;11,0 %;-;4;2,2 %;-
Gültige Stimmen;162;89,0 %;-;178;97,8 %;-
SPD;63;38,9 %;-;49;27,5 %;-
AfD;-;-;-;76;42,7 %;-
CDU;19;11,7 %;-;15;8,4 %;-
GRÜNE/B 90;0;0,0 %;-;3;1,7 %;-
DIE LINKE;10;6,2 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;18;11,1 %;-;6;3,4 %;-
FDP;3;1,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,1 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;21;11,8 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,1 %;-
WU;-;-;-;1;0,6 %;-
EB Raue;49;30,2 %;-;-;-;-
