Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;998;-;-;998;-;-
Wählende;419;42,0 %;-;419;42,0 %;-
Ungültige Stimmen;7;1,7 %;-;7;1,7 %;-
Gültige Stimmen;412;98,3 %;-;412;98,3 %;-
SPD;154;37,4 %;-;141;34,2 %;-
AfD;141;34,2 %;-;122;29,6 %;-
CDU;33;8,0 %;-;31;7,5 %;-
GRÜNE/B 90;14;3,4 %;-;25;6,1 %;-
DIE LINKE;39;9,5 %;-;20;4,9 %;-
BVB / FREIE WÄHLER;15;3,6 %;-;9;2,2 %;-
FDP;16;3,9 %;-;5;1,2 %;-
Tierschutzpartei;-;-;-;7;1,7 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;47;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
dieBasis;0;0,0 %;-;-;-;-
