Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;232;-;-;232;-;-
Wählende;137;59,1 %;-;137;59,1 %;-
Ungültige Stimmen;3;2,2 %;-;2;1,5 %;-
Gültige Stimmen;134;97,8 %;-;135;98,5 %;-
SPD;47;35,1 %;-;33;24,4 %;-
AfD;55;41,0 %;-;52;38,5 %;-
CDU;18;13,4 %;-;13;9,6 %;-
GRÜNE/B 90;1;0,7 %;-;7;5,2 %;-
DIE LINKE;2;1,5 %;-;2;1,5 %;-
BVB / FREIE WÄHLER;8;6,0 %;-;2;1,5 %;-
FDP;2;1,5 %;-;2;1,5 %;-
Tierschutzpartei;-;-;-;3;2,2 %;-
Plus;-;-;-;1;0,7 %;-
BSW;-;-;-;20;14,8 %;-
III. Weg;1;0,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
