Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;251;-;-;251;-;-
Wählende;126;50,2 %;-;126;50,2 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;126;100,0 %;-;126;100,0 %;-
SPD;33;26,2 %;-;39;31,0 %;-
AfD;43;34,1 %;-;41;32,5 %;-
CDU;24;19,0 %;-;18;14,3 %;-
GRÜNE/B 90;3;2,4 %;-;1;0,8 %;-
DIE LINKE;15;11,9 %;-;8;6,3 %;-
BVB / FREIE WÄHLER;5;4,0 %;-;3;2,4 %;-
FDP;2;1,6 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;2;1,6 %;-
Plus;-;-;-;1;0,8 %;-
BSW;-;-;-;11;8,7 %;-
III. Weg;1;0,8 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
