Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.042;-;-;1.042;-;-
Wählende;463;44,4 %;-;463.0;44,4 %;-
Ungültige Stimmen;6;1,3 %;-;3.0;0,6 %;-
Gültige Stimmen;457;98,7 %;-;460.0;99,4 %;-
SPD;159;34,8 %;-;159.0;34,6 %;-
AfD;150;32,8 %;-;150.0;32,6 %;-
CDU;83;18,2 %;-;56.0;12,2 %;-
GRÜNE/B 90;12;2,6 %;-;12.0;2,6 %;-
DIE LINKE;15;3,3 %;-;6.0;1,3 %;-
BVB / FREIE WÄHLER;26;5,7 %;-;9.0;2,0 %;-
FDP;12;2,6 %;-;6.0;1,3 %;-
Tierschutzpartei;-;-;-;11.0;2,4 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;48.0;10,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
