Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;566;-;-;566;-;-
Wählende;327;57,8 %;+92;327;57,8 %;+92
Ungültige Stimmen;2;0,6 %;-19;3;0,9 %;-15
Gültige Stimmen;325;99,4 %;+19;324;99,1 %;+15
SPD;107;32,9 %;+08;92;28,4 %;-40
AfD;131;40,3 %;+195;124;38,3 %;+174
CDU;47;14,5 %;-36;39;12,0 %;-46
GRÜNE/B 90;8;2,5 %;-68;7;2,2 %;-71
DIE LINKE;9;2,8 %;-56;3;0,9 %;-71
BVB / FREIE WÄHLER;18;5,5 %;+05;7;2,2 %;-13
FDP;1;0,3 %;-59;2;0,6 %;-42
Tierschutzpartei;-;-;-;4;1,2 %;-23
Plus;-;-;-;1;0,3 %;-06
BSW;-;-;-;45;13,9 %;+139
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;4;1,2 %;+12;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
