Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;775;-;-;775;-;-
Wählende;459;59,2 %;-;459;59,2 %;-
Ungültige Stimmen;17;3,7 %;-;7;1,5 %;-
Gültige Stimmen;442;96,3 %;-;452;98,5 %;-
SPD;121;27,4 %;-;116;25,7 %;-
AfD;217;49,1 %;-;213;47,1 %;-
CDU;48;10,9 %;-;27;6,0 %;-
GRÜNE/B 90;11;2,5 %;-;10;2,2 %;-
DIE LINKE;12;2,7 %;-;6;1,3 %;-
BVB / FREIE WÄHLER;31;7,0 %;-;10;2,2 %;-
FDP;2;0,5 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;13;2,9 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;49;10,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;1;0,2 %;-
