Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;34.092;-;-;34.092;-;-
Wählende;25.532;74,9 %;+88;25.532;74,9 %;+88
Ungültige Stimmen;338;1,3 %;-02;212;0,8 %;-05
Gültige Stimmen;25.194;98,7 %;+02;25.320;99,2 %;+05
SPD;6.648;26,4 %;+39;6.690;26,4 %;+09
AfD;11.712;46,5 %;+106;10.563;41,7 %;+57
CDU;3.498;13,9 %;-66;2.469;9,8 %;-56
GRÜNE/B 90;282;1,1 %;-23;303;1,2 %;-28
DIE LINKE;1.350;5,4 %;-36;499;2,0 %;-59
BVB / FREIE WÄHLER;1.167;4,6 %;+10;435;1,7 %;-16
FDP;308;1,2 %;-30;148;0,6 %;-41
Tierschutzpartei;-;-;-;412;1,6 %;-08
Plus;-;-;-;94;0,4 %;-04
BSW;-;-;-;3.491;13,8 %;+138
III. Weg;-;-;-;41;0,2 %;+02
DKP;-;-;-;7;0,0 %;+00
DLW;-;-;-;73;0,3 %;+03
WU;-;-;-;95;0,4 %;+04
EB Hoffmann;229;0,9 %;+00;-;-;-
