Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;747;-;-;747;-;-
Wählende;399;53,4 %;-;399;53,4 %;-
Ungültige Stimmen;5;1,3 %;-;4;1,0 %;-
Gültige Stimmen;394;98,7 %;-;395;99,0 %;-
SPD;124;31,5 %;-;115;29,1 %;-
AfD;179;45,4 %;-;168;42,5 %;-
CDU;47;11,9 %;-;34;8,6 %;-
GRÜNE/B 90;6;1,5 %;-;7;1,8 %;-
DIE LINKE;12;3,0 %;-;3;0,8 %;-
BVB / FREIE WÄHLER;15;3,8 %;-;5;1,3 %;-
FDP;8;2,0 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;53;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;3;0,8 %;-;-;-;-
