Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.127;-;-;1.127;-;-
Wählende;499;44,3 %;-;499.0;44,3 %;-
Ungültige Stimmen;1;0,2 %;-;1.0;0,2 %;-
Gültige Stimmen;498;99,8 %;-;498.0;99,8 %;-
SPD;169;33,9 %;-;156.0;31,3 %;-
AfD;183;36,7 %;-;166.0;33,3 %;-
CDU;67;13,5 %;-;42.0;8,4 %;-
GRÜNE/B 90;6;1,2 %;-;13.0;2,6 %;-
DIE LINKE;25;5,0 %;-;17.0;3,4 %;-
BVB / FREIE WÄHLER;34;6,8 %;-;10.0;2,0 %;-
FDP;14;2,8 %;-;5.0;1,0 %;-
Tierschutzpartei;-;-;-;8.0;1,6 %;-
Plus;-;-;-;6.0;1,2 %;-
BSW;-;-;-;68.0;13,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,6 %;-
WU;-;-;-;4.0;0,8 %;-
