Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;359;-;-;359;-;-
Wählende;199;55,4 %;-;199;55,4 %;-
Ungültige Stimmen;3;1,5 %;-;2;1,0 %;-
Gültige Stimmen;196;98,5 %;-;197;99,0 %;-
SPD;71;36,2 %;-;64;32,5 %;-
AfD;68;34,7 %;-;62;31,5 %;-
CDU;27;13,8 %;-;25;12,7 %;-
GRÜNE/B 90;10;5,1 %;-;9;4,6 %;-
DIE LINKE;6;3,1 %;-;8;4,1 %;-
BVB / FREIE WÄHLER;13;6,6 %;-;1;0,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;6;3,0 %;-
Plus;-;-;-;2;1,0 %;-
BSW;-;-;-;18;9,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,5 %;-;2;1,0 %;-
WU;-;-;-;0;0,0 %;-
