Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;658;-;-;658;-;-
Wählende;302;45,9 %;-09;302;45,9 %;-09
Ungültige Stimmen;3;1,0 %;-05;3;1,0 %;-04
Gültige Stimmen;299;99,0 %;+05;299;99,0 %;+04
SPD;92;30,8 %;+81;76;25,4 %;+27
AfD;118;39,5 %;+141;102;34,1 %;+65
CDU;51;17,1 %;-18;33;11,0 %;-56
GRÜNE/B 90;3;1,0 %;-55;5;1,7 %;-69
DIE LINKE;11;3,7 %;-114;3;1,0 %;-113
BVB / FREIE WÄHLER;23;7,7 %;+21;7;2,3 %;-15
FDP;1;0,3 %;-28;1;0,3 %;-28
Tierschutzpartei;-;-;-;9;3,0 %;-20
Plus;-;-;-;4;1,3 %;+10
BSW;-;-;-;59;19,7 %;+197
III. Weg;-;-;-;0;0,0 %;00
DKP;0;0,0 %;00;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
