Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.102;-;-;1.102;-;-
Wählende;527;47,8 %;-;527;47,8 %;-
Ungültige Stimmen;8;1,5 %;-;4;0,8 %;-
Gültige Stimmen;519;98,5 %;-;523;99,2 %;-
SPD;216;41,6 %;-;167;31,9 %;-
AfD;138;26,6 %;-;135;25,8 %;-
CDU;84;16,2 %;-;66;12,6 %;-
GRÜNE/B 90;11;2,1 %;-;32;6,1 %;-
DIE LINKE;29;5,6 %;-;21;4,0 %;-
BVB / FREIE WÄHLER;30;5,8 %;-;13;2,5 %;-
FDP;3;0,6 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;11;2,1 %;-
Plus;-;-;-;6;1,1 %;-
BSW;-;-;-;65;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;2;0,4 %;-;3;0,6 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
EB Schamberger;6;1,2 %;-;-;-;-
