Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;504;-;-;504;-;-
Wählende;284;56,3 %;-;284;56,3 %;-
Ungültige Stimmen;2;0,7 %;-;2;0,7 %;-
Gültige Stimmen;282;99,3 %;-;282;99,3 %;-
SPD;81;28,7 %;-;83;29,4 %;-
AfD;119;42,2 %;-;107;37,9 %;-
CDU;39;13,8 %;-;25;8,9 %;-
GRÜNE/B 90;3;1,1 %;-;3;1,1 %;-
DIE LINKE;16;5,7 %;-;6;2,1 %;-
BVB / FREIE WÄHLER;20;7,1 %;-;4;1,4 %;-
FDP;4;1,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,4 %;-
Plus;-;-;-;3;1,1 %;-
BSW;-;-;-;45;16,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
