Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.552;-;-;1.552;-;-
Wählende;703;45,3 %;-;703.0;45,3 %;-
Ungültige Stimmen;17;2,4 %;-;8.0;1,1 %;-
Gültige Stimmen;686;97,6 %;-;695.0;98,9 %;-
SPD;174;25,4 %;-;157.0;22,6 %;-
AfD;354;51,6 %;-;328.0;47,2 %;-
CDU;65;9,5 %;-;63.0;9,1 %;-
GRÜNE/B 90;4;0,6 %;-;2.0;0,3 %;-
DIE LINKE;32;4,7 %;-;18.0;2,6 %;-
BVB / FREIE WÄHLER;36;5,2 %;-;12.0;1,7 %;-
FDP;19;2,8 %;-;7.0;1,0 %;-
Tierschutzpartei;-;-;-;12.0;1,7 %;-
Plus;-;-;-;7.0;1,0 %;-
BSW;-;-;-;80.0;11,5 %;-
III. Weg;2;0,3 %;-;1.0;0,1 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;8.0;1,2 %;-
WU;-;-;-;0.0;0,0 %;-
