Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;221;-;-;221;-;-
Wählende;128;57,9 %;-;128;57,9 %;-
Ungültige Stimmen;2;1,6 %;-;3;2,3 %;-
Gültige Stimmen;126;98,4 %;-;125;97,7 %;-
SPD;40;31,7 %;-;38;30,4 %;-
AfD;61;48,4 %;-;59;47,2 %;-
CDU;16;12,7 %;-;7;5,6 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,8 %;-
DIE LINKE;7;5,6 %;-;3;2,4 %;-
BVB / FREIE WÄHLER;1;0,8 %;-;1;0,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;1;0,8 %;-;2;1,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;13;10,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
