Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;245;-;-;245;-;-
Wählende;162;66,1 %;-;162;66,1 %;-
Ungültige Stimmen;2;1,2 %;-;2;1,2 %;-
Gültige Stimmen;160;98,8 %;-;160;98,8 %;-
SPD;42;26,2 %;-;36;22,5 %;-
AfD;78;48,8 %;-;69;43,1 %;-
CDU;22;13,8 %;-;18;11,2 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;4;2,5 %;-;7;4,4 %;-
BVB / FREIE WÄHLER;14;8,8 %;-;7;4,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,9 %;-
Plus;-;-;-;2;1,2 %;-
BSW;-;-;-;17;10,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
