Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.021;-;-;1.021;-;-
Wählende;523;51,2 %;-;523.0;51,2 %;-
Ungültige Stimmen;5;1,0 %;-;3.0;0,6 %;-
Gültige Stimmen;518;99,0 %;-;520.0;99,4 %;-
SPD;156;30,1 %;-;123.0;23,7 %;-
AfD;197;38,0 %;-;187.0;36,0 %;-
CDU;65;12,5 %;-;62.0;11,9 %;-
GRÜNE/B 90;2;0,4 %;-;18.0;3,5 %;-
DIE LINKE;41;7,9 %;-;28.0;5,4 %;-
BVB / FREIE WÄHLER;45;8,7 %;-;18.0;3,5 %;-
FDP;12;2,3 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;5.0;1,0 %;-
BSW;-;-;-;62.0;11,9 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,6 %;-
WU;-;-;-;2.0;0,4 %;-
