Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;854;-;-;854;-;-
Wählende;462;54,1 %;+161;462;54,1 %;+161
Ungültige Stimmen;8;1,7 %;+03;5;1,1 %;-01
Gültige Stimmen;454;98,3 %;-03;457;98,9 %;+01
SPD;131;28,9 %;+29;131;28,7 %;+16
AfD;167;36,8 %;+116;153;33,5 %;+79
CDU;59;13,0 %;-12;43;9,4 %;-30
GRÜNE/B 90;5;1,1 %;-88;8;1,8 %;-87
DIE LINKE;39;8,6 %;-72;20;4,4 %;-81
BVB / FREIE WÄHLER;40;8,8 %;+26;14;3,1 %;-16
FDP;10;2,2 %;-05;3;0,7 %;-23
Tierschutzpartei;-;-;-;9;2,0 %;-06
Plus;-;-;-;5;1,1 %;-06
BSW;-;-;-;68;14,9 %;+149
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;2;0,4 %;+04
dieBasis;3;0,7 %;+07;-;-;-
