Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.316;-;-;3.316;-;-
Wählende;2.729;82,3 %;+127;2.729;82,3 %;+127
Ungültige Stimmen;32;1,2 %;-03;23.0;0,8 %;-04
Gültige Stimmen;2.697;98,8 %;+03;2.706;99,2 %;+04
SPD;821;30,4 %;-02;767.0;28,3 %;+07
AfD;1.105;41,0 %;+110;1.01;37,3 %;+70
CDU;355;13,2 %;-18;291.0;10,8 %;-51
GRÜNE/B 90;37;1,4 %;-44;32.0;1,2 %;-45
DIE LINKE;73;2,7 %;-37;31.0;1,1 %;-49
BVB / FREIE WÄHLER;144;5,3 %;-35;78.0;2,9 %;-47
FDP;21;0,8 %;-26;19.0;0,7 %;-32
Tierschutzpartei;-;-;-;36.0;1,3 %;-04
Plus;37;1,4 %;+14;18.0;0,7 %;-05
BSW;-;-;-;366.0;13,5 %;+135
III. Weg;-;-;-;11.0;0,4 %;+04
DKP;-;-;-;2.0;0,1 %;+01
DLW;104;3,9 %;+39;38.0;1,4 %;+14
WU;-;-;-;7.0;0,3 %;+03
