Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;227;-;-;227;-;-
Wählende;153;67,4 %;+199;153;67,4 %;+199
Ungültige Stimmen;4;2,6 %;+03;2;1,3 %;-07
Gültige Stimmen;149;97,4 %;-03;151;98,7 %;+07
SPD;59;39,6 %;+178;58;38,4 %;+138
AfD;44;29,5 %;+41;39;25,8 %;-01
CDU;20;13,4 %;-31;16;10,6 %;-48
GRÜNE/B 90;6;4,0 %;-39;6;4,0 %;-34
DIE LINKE;9;6,0 %;-88;4;2,6 %;-110
BVB / FREIE WÄHLER;7;4,7 %;-66;3;2,0 %;-49
FDP;4;2,7 %;+05;0;0,0 %;-26
Tierschutzpartei;-;-;-;4;2,6 %;+03
Plus;-;-;-;0;0,0 %;-10
BSW;-;-;-;19;12,6 %;+126
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,7 %;+07
WU;-;-;-;1;0,7 %;+07
dieBasis;0;0,0 %;00;-;-;-
