Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.339;-;-;1.339;-;-
Wählende;651;48,6 %;-;651.0;48,6 %;-
Ungültige Stimmen;7;1,1 %;-;3.0;0,5 %;-
Gültige Stimmen;644;98,9 %;-;648.0;99,5 %;-
SPD;287;44,6 %;-;247.0;38,1 %;-
AfD;160;24,8 %;-;138.0;21,3 %;-
CDU;77;12,0 %;-;68.0;10,5 %;-
GRÜNE/B 90;24;3,7 %;-;47.0;7,3 %;-
DIE LINKE;38;5,9 %;-;21.0;3,2 %;-
BVB / FREIE WÄHLER;28;4,3 %;-;13.0;2,0 %;-
FDP;10;1,6 %;-;4.0;0,6 %;-
Tierschutzpartei;-;-;-;13.0;2,0 %;-
Plus;20;3,1 %;-;8.0;1,2 %;-
BSW;-;-;-;87.0;13,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
