Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.123;-;-;1.123;-;-
Wählende;490;43,6 %;-;490.0;43,6 %;-
Ungültige Stimmen;4;0,8 %;-;4.0;0,8 %;-
Gültige Stimmen;486;99,2 %;-;486.0;99,2 %;-
SPD;155;31,9 %;-;150.0;30,9 %;-
AfD;175;36,0 %;-;166.0;34,2 %;-
CDU;83;17,1 %;-;54.0;11,1 %;-
GRÜNE/B 90;10;2,1 %;-;28.0;5,8 %;-
DIE LINKE;21;4,3 %;-;9.0;1,9 %;-
BVB / FREIE WÄHLER;38;7,8 %;-;14.0;2,9 %;-
FDP;4;0,8 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;3.0;0,6 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;53.0;10,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;1.0;0,2 %;-
