Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.075;-;-;1.075;-;-
Wählende;566;52,7 %;-;566.0;52,7 %;-
Ungültige Stimmen;7;1,2 %;-;3.0;0,5 %;-
Gültige Stimmen;559;98,8 %;-;563.0;99,5 %;-
SPD;235;42,0 %;-;198.0;35,2 %;-
AfD;149;26,7 %;-;130.0;23,1 %;-
CDU;89;15,9 %;-;55.0;9,8 %;-
GRÜNE/B 90;7;1,3 %;-;37.0;6,6 %;-
DIE LINKE;40;7,2 %;-;28.0;5,0 %;-
BVB / FREIE WÄHLER;31;5,5 %;-;12.0;2,1 %;-
FDP;8;1,4 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;11.0;2,0 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;85.0;15,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,4 %;-
