Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.099;-;-;1.099;-;-
Wählende;567;51,6 %;-;567.0;51,6 %;-
Ungültige Stimmen;6;1,1 %;-;4.0;0,7 %;-
Gültige Stimmen;561;98,9 %;-;563.0;99,3 %;-
SPD;203;36,2 %;-;184.0;32,7 %;-
AfD;190;33,9 %;-;176.0;31,3 %;-
CDU;74;13,2 %;-;47.0;8,3 %;-
GRÜNE/B 90;12;2,1 %;-;22.0;3,9 %;-
DIE LINKE;23;4,1 %;-;19.0;3,4 %;-
BVB / FREIE WÄHLER;38;6,8 %;-;19.0;3,4 %;-
FDP;11;2,0 %;-;10.0;1,8 %;-
Tierschutzpartei;-;-;-;5.0;0,9 %;-
Plus;10;1,8 %;-;5.0;0,9 %;-
BSW;-;-;-;72.0;12,8 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;3.0;0,5 %;-
