Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;501;-;-;501;-;-
Wählende;267;53,3 %;-;267;53,3 %;-
Ungültige Stimmen;7;2,6 %;-;4;1,5 %;-
Gültige Stimmen;260;97,4 %;-;263;98,5 %;-
SPD;62;23,8 %;-;60;22,8 %;-
AfD;140;53,8 %;-;123;46,8 %;-
CDU;31;11,9 %;-;26;9,9 %;-
GRÜNE/B 90;1;0,4 %;-;1;0,4 %;-
DIE LINKE;4;1,5 %;-;1;0,4 %;-
BVB / FREIE WÄHLER;18;6,9 %;-;8;3,0 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;3;1,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;36;13,7 %;-
III. Weg;3;1,2 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,1 %;-
WU;-;-;-;1;0,4 %;-
