Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;773;-;-;773;-;-
Wählende;314;40,6 %;-;314;40,6 %;-
Ungültige Stimmen;8;2,5 %;-;6;1,9 %;-
Gültige Stimmen;306;97,5 %;-;308;98,1 %;-
SPD;80;26,1 %;-;81;26,3 %;-
AfD;139;45,4 %;-;127;41,2 %;-
CDU;45;14,7 %;-;27;8,8 %;-
GRÜNE/B 90;2;0,7 %;-;5;1,6 %;-
DIE LINKE;12;3,9 %;-;5;1,6 %;-
BVB / FREIE WÄHLER;23;7,5 %;-;6;1,9 %;-
FDP;5;1,6 %;-;4;1,3 %;-
Tierschutzpartei;-;-;-;13;4,2 %;-
Plus;-;-;-;3;1,0 %;-
BSW;-;-;-;36;11,7 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
