Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.068;-;-;1.068;-;-
Wählende;495;46,3 %;-;495.0;46,3 %;-
Ungültige Stimmen;11;2,2 %;-;4.0;0,8 %;-
Gültige Stimmen;484;97,8 %;-;491.0;99,2 %;-
SPD;165;34,1 %;-;155.0;31,6 %;-
AfD;215;44,4 %;-;201.0;40,9 %;-
CDU;39;8,1 %;-;37.0;7,5 %;-
GRÜNE/B 90;4;0,8 %;-;2.0;0,4 %;-
DIE LINKE;18;3,7 %;-;14.0;2,9 %;-
BVB / FREIE WÄHLER;27;5,6 %;-;18.0;3,7 %;-
FDP;9;1,9 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;9.0;1,8 %;-
Plus;7;1,4 %;-;8.0;1,6 %;-
BSW;-;-;-;41.0;8,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
